############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
3 2 3 0 212
3 2 4 0 276
3 2 5 0 340
3 2 6 0 404
3 2 7 0 468
3 3 0 0 28
3 3 1 0 92
3 3 2 0 156
3 3 3 0 220
3 3 4 0 284
3 3 5 0 348
3 3 6 0 412
3 3 7 0 476
3 4 0 0 36
3 4 1 0 100
3 4 2 0 164
3 4 3 0 228
3 4 4 0 292
3 4 5 0 356
3 4 6 0 420
3 4 7 0 484
3 5 0 0 44
3 5 1 0 108
3 5 2 0 172
3 5 3 0 236
3 5 4 0 300
3 5 5 0 364
3 5 6 0 428
3 5 7 0 492
3 6 0 0 52
3 6 1 0 116
3 6 2 0 180
3 6 3 0 244
3 6 4 0 308
3 6 5 0 372
3 6 6 0 436
3 6 7 0 500
3 7 0 0 60
3 7 1 0 124
3 7 2 0 188
3 7 3 0 252
3 7 4 0 316
3 7 5 0 380
3 7 6 0 444
3 7 7 0 508
4 0 0 0 5
4 0 1 0 69
4 0 2 0 133
4 0 3 0 197
4 0 4 0 261
4 0 5 0 325
4 0 6 0 389
4 0 7 0 453
4 1 0 0 13
4 1 1 0 77
4 1 2 0 141
4 1 3 0 205
4 1 4 0 269
4 1 5 0 333
4 1 6 0 397
4 1 7 0 461
4 2 0 0 21
4 2 1 0 85
4 2 2 0 149
4 2 3 0 213
4 2 4 0 277
4 2 5 0 341
4 2 6 0 405
4 2 7 0 469
4 3 0 0 29
4 3 1 0 93
4 3 2 0 157
4 3 3 0 221
4 3 4 0 285
4 3 5 0 349
4 3 6 0 413
4 3 7 0 477
4 4 0 0 37
4 4 1 0 101
4 4 2 0 165
4 4 3 0 229
4 4 4 0 293
4 4 5 0 357
4 4 6 0 421
4 4 7 0 485
4 5 0 0 45
4 5 1 0 109
4 5 2 0 173
4 5 3 0 237
4 5 4 0 301
4 5 5 0 365
4 5 6 0 429
4 5 7 0 493
4 6 0 0 53
4 6 1 0 117
4 6 2 0 181
4 6 3 0 245
4 6 4 0 309
4 6 5 0 373
4 6 6 0 437
4 6 7 0 501
4 7 0 0 61
4 7 1 0 125
4 7 2 0 189
4 7 3 0 253
4 7 4 0 317
4 7 5 0 381
4 7 6 0 445
4 7 7 0 509
5 0 0 0 6
5 0 1 0 70
5 0 2 0 134
5 0 3 0 198
5 0 4 0 262
5 0 5 0 326
5 0 6 0 390
5 0 7 0 454
5 1 0 0 14
5 1 1 0 78
5 1 2 0 142
5 1 3 0 206
5 1 4 0 270
5 1 5 0 334
5 1 6 0 398
5 1 7 0 462
5 2 0 0 22
5 2 1 0 86
5 2 2 0 150
5 2 3 0 214
5 2 4 0 278
5 2 5 0 342
5 2 6 0 406
5 2 7 0 470
5 3 0 0 30
5 3 1 0 94
5 3 2 0 158
5 3 3 0 222
5 3 4 0 286
5 3 5 0 350
5 3 6 0 414
5 3 7 0 478
5 4 0 0 38
5 4 1 0 102
5 4 2 0 166
5 4 3 0 230
5 4 4 0 294
5 4 5 0 358
5 4 6 0 422
5 4 7 0 486
5 5 0 0 46
5 5 1 0 110
5 5 2 0 174
5 5 3 0 238
5 5 4 0 302
5 5 5 0 366
5 5 6 0 430
5 5 7 0 494
5 6 0 0 54
5 6 1 0 118
5 6 2 0 182
5 6 3 0 246
5 6 4 0 310
5 6 5 0 374
5 6 6 0 438
5 6 7 0 502
5 7 0 0 62
5 7 1 0 126
5 7 2 0 190
5 7 3 0 254
5 7 4 0 318
5 7 5 0 382
5 7 6 0 446
5 7 7 0 510
6 0 0 0 7
6 0 1 0 71
6 0 2 0 135
6 0 3 0 199
6 0 4 0 263
6 0 5 0 327
6 0 6 0 391
6 0 7 0 455
6 1 0 0 15
6 1 1 0 79
6 1 2 0 143
6 1 3 0 207
6 1 4 0 271
6 1 5 0 335
6 1 6 0 399
6 1 7 0 463
6 2 0 0 23
6 2 1 0 87
6 2 2 0 151
6 2 3 0 215
6 2 4 0 279
6 2 5 0 343
6 2 6 0 407
6 2 7 0 471
6 3 0 0 31
6 3 1 0 95
6 3 2 0 159
6 3 3 0 223
6 3 4 0 287
6 3 5 0 351
6 3 6 0 415
6 3 7 0 479
6 4 0 0 39
6 4 1 0 103
6 4 2 0 167
6 4 3 0 231
6 4 4 0 295
6 4 5 0 359
6 4 6 0 423
6 4 7 0 487
6 5 0 0 47
6 5 1 0 111
6 5 2 0 175
6 5 3 0 239
6 5 4 0 303
6 5 5 0 367
6 5 6 0 431
6 5 7 0 495
6 6 0 0 55
6 6 1 0 119
6 6 2 0 183
6 6 3 0 247
6 6 4 0 311
6 6 5 0 375
6 6 6 0 439
6 6 7 0 503
6 7 0 0 63
6 7 1 0 127
6 7 2 0 191
6 7 3 0 255
6 7 4 0 319
6 7 5 0 383
6 7 6 0 447
6 7 7 0 511
7 0 0 0 8
7 0 1 0 72
7 0 2 0 136
7 0 3 0 200
7 0 4 0 264
7 0 5 0 328
7 0 6 0 392
7 0 7 0 456
7 1 0 0 16
7 1 1 0 80
7 1 2 0 144
7 1 3 0 208
7 1 4 0 272
7 1 5 0 336
7 1 6 0 400
7 1 7 0 464
7 2 0 0 24
7 2 1 0 88
7 2 2 0 152
7 2 3 0 216
7 2 4 0 280
7 2 5 0 344
7 2 6 0 408
7 2 7 0 472
7 3 0 0 32
7 3 1 0 96
7 3 2 0 160
7 3 3 0 224
7 3 4 0 288
7 3 5 0 352
7 3 6 0 416
7 3 7 0 480
7 4 0 0 40
7 4 1 0 104
7 4 2 0 168
7 4 3 0 232
7 4 4 0 296
7 4 5 0 360
7 4 6 0 424
7 4 7 0 488
7 5 0 0 48
7 5 1 0 112
7 5 2 0 176
7 5 3 0 240
7 5 4 0 304
7 5 5 0 368
7 5 6 0 432
7 5 7 0 496
7 6 0 0 56
7 6 1 0 120
7 6 2 0 184
7 6 3 0 248
7 6 4 0 312
7 6 5 0 376
7 6 6 0 440
7 6 7 0 504
7 7 0 0 64
7 7 1 0 128
7 7 2 0 192
7 7 3 0 256
7 7 4 0 320
7 7 5 0 384
7 7 6 0 448
7 7 7 0 512
############################################################
############################################################
# Current time step                      : 1000000
# Total number of measurements           : 50000
# Average temperature of the measurement : 299.22977941662987
# Boltzmann constant under current units : 8.617343e-05
# basis vector A1 = [2.8977314101697904 0 0]
# basis vector A2 = [1.4488657038313963 2.509509014729946 0]
# basis vector A3 = [1.4488657038313963 0.836503004074231 2.365987731941192]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.125 0.0028044708330419725 0 1.2494823373964737e-05 0.00012633073653023347 -0.00010170556256399681 -9.164886325536252e-06 1.2494823373964737e-05 -0.00012633073653023347 0.002870059950857269 1.1687260650584408e-22 -4.743126704158006e-05 6.574417150623679e-06 -0.00010170556256399681 9.164886325536252e-06 -4.743126704158006e-05 -6.574417150623679e-06 0.013718044259149634 0
0 0 0.25 0.009778578315030397 0 0.00017464119572402958 -0.00024793862258957127 -0.000424703121634831 -2.5249958778757215e-05 0.00017464119572402958 0.00024793862258957127 0.010279384293881231 2.5887444949093563e-23 -0.0002076754235197697 -4.781921697387956e-05 -0.000424703121634831 2.5249958778757215e-05 -0.0002076754235197697 4.781921697387956e-05 0.04925723572520294 0
0 0 0.375 0.015929071260314467 0 0.0006975395298827236 0.0003638178983094236 -0.00040054147373803087 4.274807812964972e-05 0.0006975395298827236 -0.0003638178983094236 0.016800769009481426 0 -0.00037854746451582367 -1.3514413981833117e-05 -0.00040054147373803087 -4.274807812964972e-05 -0.00037854746451582367 1.3514413981833117e-05 0.06465142880059534 0
0 0 0.5 0.020858997249675784 0 0.0017068290043565863 0 -0.0006300874867438507 0 0.0017068290043565863 0 0.01830857644392059 0 -0.00027029507276306623 0 -0.0006300874867438507 0 -0.00027029507276306623 0 0.07741731261699604 0
0 0 0.625 0.015929071260314467 0 0.0006975395298827236 -0.0003638178983094236 -0.00040054147373803087 -4.274807812964972e-05 0.0006975395298827236 0.0003638178983094236 0.016800769009481426 0 -0.00037854746451582367 1.3514413981833117e-05 -0.00040054147373803087 4.274807812964972e-05 -0.00037854746451582367 -1.3514413981833117e-05 0.06465142880059534 0
0 0 0.75 0.009778578315030397 0 0.00017464119572402958 0.00024793862258957127 -0.000424703121634831 2.5249958778757215e-05 0.00017464119572402958 -0.00024793862258957127 0.010279384293881231 -2.5887444949093563e-23 -0.0002076754235197697 4.781921697387956e-05 -0.000424703121634831 -2.5249958778757215e-05 -0.0002076754235197697 -4.781921697387956e-05 0.04925723572520294 0
0 0 0.875 0.0028044708330419725 0 1.2494823373964737e-05 -0.00012633073653023347 -0.00010170556256399681 9.164886325536252e-06 1.2494823373964737e-05 0.00012633073653023347 0.002870059950857269 -1.1687260650584408e-22 -4.743126704158006e-05 -6.574417150623679e-06 -0.00010170556256399681 -9.164886325536252e-06 -4.743126704158006e-05 6.574417150623679e-06 0.013718044259149634 0
0 0.125 0 0.0025201325778661113 0 -0.00016277026105081583 -7.0294695440881955e-06 -0.0001414376988233175 -6.721856727364724e-05 -0.00016277026105081583 7.0294695440881955e-06 0.01404893518991958 -4.2010655385781316e-21 -0.00388948402786894 1.499214979983639e-05 -0.0001414376988233175 6.721856727364724e-05 -0.00388948402786894 -1.4992149799836389e-05 0.004644133375719476 -1.092292363943727e-22
0 0.125 0.125 0.006405733352397035 0 -0.00012188813790164796 -0.00019948637837063847 0.00022599278065653754 0.0002470391780525649 -0.00012188813790164796 0.00019948637837063847 0.01509855314966135 0 0.005518937649916252 -6.8451468290917085e-06 0.00022599278065653754 -0.0002470391780525649 0.005518937649916252 6.8451468290917085e-06 0.011129088525145185 4.1503795040071986e-22
0 0.125 0.25 0.013482249871538338 0 -0.000272088651030389 -0.0004521307465621029 0.00014592164374975354 0.0001377219585128983 -0.000272088651030389 0.0004521307465621029 0.016256085172158024 -1.4621088200421154e-21 0.008208245498132656 1.92007138572065e-05 0.00014592164374975354 -0.0001377219585128983 0.008208245498132656 -1.92007138572065e-05 0.035447388155191654 0
0 0.125 0.375 0.021416919988100653 1.101841068507186e-22 -0.00019607590105417188 -6.4185609443684e-05 -1.749813934672004e-05 5.402382490408209e-05 -0.00019607590105417188 6.4185609443684e-05 0.022691470948128685 0 0.006006499029819421 5.982452555873658e-06 -1.7498139346720033e-05 -5.402382490408209e-05 0.006006499029819421 -5.982452555873658e-06 0.06158593041821955 -2.6226226196814567e-23
0 0.125 0.5 0.022199141081301395 0 -5.55049759826836e-05 -4.33451258138402e-05 5.972050042888235e-05 6.631004492130384e-05 -5.55049759826836e-05 4.33451258138402e-05 0.029740360528045313 0 0.0020119615028447086 2.3696223034476255e-05 5.972050042888235e-05 -6.631004492130384e-05 0.0020119615028447086 -2.3696223034476255e-05 0.08567534079682446 2.0302263552537402e-22
0 0.125 0.625 0.019479928052892958 1.6203545125105677e-24 -6.51794517669982e-05 -7.64412110129028e-05 -1.5275165121445842e-05 -6.996099984908555e-05 -6.51794517669982e-05 7.64412110129028e-05 0.029657245791722756 0 -0.0018872241032048796 4.9147114524896225e-06 -1.5275165121445842e-05 6.996099984908555e-05 -0.0018872241032048796 -4.9147114524896225e-06 0.07349994903061059 -4.669354827251968e-23
0 0.125 0.75 0.01228328153407158 0 -0.00010602418423210367 -3.969777940442863e-06 -3.52787659734404e-05 3.6074294106126464e-06 -0.00010602418423210367 3.969777940442863e-06 0.027106555914915162 0 -0.006669293092836732 -5.277200832255271e-05 -3.52787659734404e-05 -3.6074294106126464e-06 -0.006669293092836732 5.277200832255271e-05 0.05965818583619653 -1.5381294632907428e-24
0 0.125 0.875 0.005346545315025861 -1.6203545125105677e-24 1.8440275492105504e-05 -9.203827428494758e-06 5.685906528691705e-06 5.966917059192611e-05 1.8440275492105504e-05 9.203827428494758e-06 0.019460808767106666 0 -0.008893370099255966 -2.834483544030382e-05 5.685906528691703e-06 -5.966917059192611e-05 -0.008893370099255966 2.834483544030382e-05 0.025664006306576444 0
0 0.25 0 0.00924158783622159 4.666620996030435e-22 -0.0005032774655869777 -2.2688585962088157e-05 -0.00040065118479454904 5.934903321223804e-05 -0.0005032774655869779 2.2688585962088157e-05 0.044744749065036886 0 -0.012646044383007867 -4.3518421498358e-05 -0.00040065118479454904 -5.934903321223804e-05 -0.012646044383007867 4.3518421498358e-05 0.013964852529596446 -1.6601518016028795e-21
0 0.25 0.125 0.013388924927644454 0 -2.0070030488128548e-05 3.9838709919461515e-06 -0.00023958170705121076 -0.00017559702343785189 -2.007003048812854e-05 -3.983870991946151e-06 0.03781030403129396 -1.238174282949308e-24 0.0004620285511967483 7.377007733949608e-06 -0.00023958170705121076 0.00017559702343785189 0.0004620285511967483 -7.377007733949608e-06 0.013092797341348583 8.300759008014397e-22
0 0.25 0.25 0.019846759893300706 4.1481075520270533e-22 0.0003804369596287639 -0.00029490569549716006 -0.0004945239521800179 0.00041705849764129047 0.0003804369596287639 0.0002949056954971601 0.0388321478535467 0 0.01371214442778154 6.934502060817231e-05 -0.0004945239521800179 -0.0004170584976412904 0.01371214442778154 -6.934502060817231e-05 0.029165933041125996 2.094633725330578e-21
0 0.25 0.375 0.027344349410165652 5.1851344400338167e-23 0.00011152554037110489 0.00020095161390121482 -8.416589930435258e-05 -0.00012978084496989366 0.00011152554037110489 -0.00020095161390121482 0.04054271501345747 -1.656796476741988e-21 0.015497682119652117 -4.058935690233201e-05 -8.416589930435255e-05 0.00012978084496989366 0.015497682119652117 4.058935690233201e-05 0.04979023175580788 -2.1941739458581017e-21
0 0.25 0.5 0.025340056769132705 -1.2962836100084542e-23 4.043290748299621e-05 -0.00010791014179026924 7.172348015219673e-06 -0.0001090694766568798 4.043290748299621e-05 0.00010791014179026924 0.05105488607644351 1.772200020484448e-23 0.005581996783156754 7.756370979811376e-05 7.172348015219673e-06 0.0001090694766568798 0.005581996783156754 -7.756370979811376e-05 0.0648594618241367 1.818023478481829e-24
0 0.25 0.625 0.02823685697279608 0 -7.9966953867799e-05 3.7505615440738905e-06 0.0001164309631775525 3.416393583895074e-05 -7.9966953867799e-05 -3.7505615440738905e-06 0.059405258557295434 1.5281847626281827e-24 -5.741853928922531e-05 -0.00014718657142081775 0.0001164309631775525 -3.416393583895074e-05 -5.741853928922531e-05 0.00014718657142081775 0.06808303176066333 -1.6025831294540498e-23
0 0.25 0.75 0.022492236731180122 1.2962836100084542e-23 -0.00013915190825150863 -8.440950308163157e-07 -5.368481497414011e-05 -0.00012113283759643253 -0.00013915190825150863 8.440950308163157e-07 0.05528854504498253 -2.04526341625286e-23 -0.0076328884228369556 -0.00015707834071988636 -5.368481497414011e-05 0.00012113283759643253 -0.0076328884228369556 0.00015707834071988636 0.0608795340601318 -5.1256084168662565e-23
0 0.25 0.875 0.011916630842369002 0 3.774462596193479e-05 5.302638582262235e-06 -4.8480723825707925e-05 -4.649309350337409e-05 3.774462596193479e-05 -5.302638582262235e-06 0.04787025848436427 0 -0.011630194829348172 1.4842410784326437e-05 -4.8480723825707925e-05 4.649309350337409e-05 -0.011630194829348172 -1.4842410784326437e-05 0.03565750713744708 -2.9814347260301184e-23
0 0.375 0 0.015900531389638387 -1.6592430208108213e-21 -0.0006674316468421034 0.00042456833976478695 -0.0006969860690348674 0.0011573560150179387 -0.0006674316468421034 -0.00042456833976478673 0.06015276928383027 0 -0.016159902210352003 -5.093634183953564e-05 -0.0006969860690348674 -0.0011573560150179387 -0.016159902210352003 5.093634183953565e-05 0.021264422448760693 -1.3091755580883994e-20
0 0.375 0.125 0.020471564793679863 0 -5.718980435285402e-05 -4.22913100601688e-05 -0.00018471919741782532 6.645676882485557e-05 -5.718980435285402e-05 4.22913100601688e-05 0.06518039354755707 0 -0.008159603924560634 -2.4286870894991025e-05 -0.00018471919741782532 -6.645676882485557e-05 -0.008159603924560634 2.4286870894991025e-05 0.023993558468113244 -1.1676798334938798e-22
0 0.375 0.25 0.026706447594207126 -1.2962836100084542e-23 -7.004553664229521e-05 -6.47377121077129e-05 0.0003906742725311099 0.0003064646386668427 -7.004553664229521e-05 6.473771210771291e-05 0.05838438318547514 -1.8894474040019104e-22 0.008155935731835165 -1.784484592020993e-05 0.0003906742725311099 -0.0003064646386668427 0.008155935731835165 1.784484592020993e-05 0.03526126562863781 0
0 0.375 0.375 0.030675162437230535 -4.9777290624324644e-21 -0.0010384095722271618 -0.0006935478556375812 0.0012120196599456979 0.0009020811872626862 -0.0010384095722271618 0.0006935478556375812 0.056267360583706724 0 0.01680508846265788 -2.467528328084236e-05 0.0012120196599456979 -0.0009020811872626862 0.01680508846265788 2.467528328084236e-05 0.04443026673627617 0
0 0.375 0.5 0.034427334221496776 -2.5925672200169083e-23 7.437028223414612e-05 -0.00015385450209691332 -1.5653855911227832e-05 0.0001627017004412429 7.437028223414612e-05 0.00015385450209691332 0.0592775552484865 0 0.013389871204967499 -0.00015848420291630843 -1.5653855911227832e-05 -0.0001627017004412429 0.013389871204967499 0.00015848420291630843 0.05442067414849422 0
0 0.375 0.625 0.03283825718623251 5.063607851595524e-25 -4.7822848674962565e-06 8.440895865755303e-06 2.0384477623153754e-06 0.00017864740505214865 -4.7822848674962565e-06 -8.4408958657553e-06 0.06879750927287735 -8.395311667976247e-21 0.007590366816973436 -0.0005502680447570976 2.0384477623153754e-06 -0.00017864740505214865 0.007590366816973436 0.0005502680447570976 0.06441923744500487 0
0 0.375 0.75 0.02722250875621016 -1.9444254150126814e-23 0.00010498292529943266 2.6305813846268724e-05 -6.286172174478813e-05 6.162019995781189e-05 0.00010498292529943266 -2.6305813846268724e-05 0.07126827105116292 2.8153595106251577e-22 -0.005685763086445177 -2.5794858408243627e-05 -6.286172174478813e-05 -6.162019995781189e-05 -0.005685763086445177 2.5794858408243627e-05 0.058347367505749384 -2.3175875262261692e-23
0 0.375 0.875 0.020525448102930548 -1.2962836100084542e-23 6.881622689901122e-05 -7.034655486898777e-05 -8.026919092001458e-05 -0.00013742346929919774 6.881622689901122e-05 7.034655486898776e-05 0.06929282131785357 0 -0.015945625352368084 -4.6839124315890505e-06 -8.026919092001458e-05 0.00013742346929919774 -0.015945625352368084 4.6839124315890505e-06 0.036033733454674324 9.16342647624138e-23
0 0.5 0 0.020537684417648253 0 -0.0006613602369962021 0 0.00027777128083340965 0 -0.0006613602369962021 0 0.06733908099035713 0 -0.01715577612253789 0 0.00027777128083340965 0 -0.01715577612253789 0 0.025593750924674776 0
0 0.5 0.125 0.02566969995864917 1.2962836100084542e-23 -6.340032852038049e-05 -8.279143564892286e-05 -5.277458862966392e-05 -0.00010993921922319002 -6.34003285203805e-05 8.279143564892286e-05 0.0692971096629548 1.0647107705415337e-21 -0.012300754584789712 -1.9326729252871277e-05 -5.277458862966392e-05 0.00010993921922319 -0.012300754584789712 1.9326729252871277e-05 0.03389575335551115 0
0 0.5 0.25 0.03201604028511661 -2.5925672200169083e-23 -0.0001852694671406202 -9.503190774754176e-05 -5.2510420506914144e-05 -0.0001367942940183007 -0.0001852694671406202 9.503190774754176e-05 0.0750685785885746 0 0.0002844902962693072 -1.828733631205284e-05 -5.2510420506914144e-05 0.0001367942940183007 0.0002844902962693072 1.828733631205284e-05 0.047115276018148106 0
0 0.5 0.375 0.03935975493862371 0 -3.346143827585603e-05 0.0001995305528833218 -5.832824413622408e-05 -0.00012449168876872647 -3.346143827585603e-05 -0.0001995305528833218 0.06760055228352697 1.583149469784111e-23 0.015331607665570108 0.0001237379755489826 -5.832824413622408e-05 0.00012449168876872647 0.015331607665570108 -0.0001237379755489826 0.050781255114598 -6.640607206411518e-21
0 0.5 0.5 0.032834121699355914 0 0.0007965969448251435 0 -0.0012528369695763537 0 0.0007965969448251435 0 0.06104293600178973 0 0.01865657833495459 0 -0.0012528369695763537 0 0.01865657833495459 0 0.04793424912068179 0
0 0.5 0.625 0.03935975493862371 0 -3.346143827585603e-05 -0.0001995305528833218 -5.832824413622408e-05 0.00012449168876872647 -3.346143827585603e-05 0.0001995305528833218 0.06760055228352697 -1.583149469784111e-23 0.015331607665570108 -0.0001237379755489826 -5.832824413622408e-05 -0.00012449168876872647 0.015331607665570108 0.0001237379755489826 0.050781255114598 6.640607206411518e-21
0 0.5 0.75 0.03201604028511661 2.5925672200169083e-23 -0.0001852694671406202 9.503190774754176e-05 -5.2510420506914144e-05 0.0001367942940183007 -0.0001852694671406202 -9.503190774754176e-05 0.0750685785885746 0 0.0002844902962693072 1.828733631205284e-05 -5.2510420506914144e-05 -0.0001367942940183007 0.0002844902962693072 -1.828733631205284e-05 0.047115276018148106 0
0 0.5 0.875 0.02566969995864917 -1.2962836100084542e-23 -6.340032852038049e-05 8.279143564892286e-05 -5.277458862966392e-05 0.00010993921922319002 -6.34003285203805e-05 -8.279143564892286e-05 0.0692971096629548 -1.0647107705415337e-21 -0.012300754584789712 1.9326729252871277e-05 -5.277458862966392e-05 -0.00010993921922319 -0.012300754584789712 -1.9326729252871277e-05 0.03389575335551115 0
0 0.625 0 0.015900531389638387 1.6592430208108213e-21 -0.0006674316468421034 -0.00042456833976478695 -0.0006969860690348674 -0.0011573560150179387 -0.0006674316468421034 0.00042456833976478673 0.06015276928383027 0 -0.016159902210352003 5.093634183953564e-05 -0.0006969860690348674 0.0011573560150179387 -0.016159902210352003 -5.093634183953565e-05 0.021264422448760693 1.3091755580883994e-20
0 0.625 0.125 0.020525448102930548 1.2962836100084542e-23 6.881622689901122e-05 7.034655486898777e-05 -8.026919092001458e-05 0.00013742346929919774 6.881622689901122e-05 -7.034655486898776e-05 0.06929282131785357 0 -0.015945625352368084 4.6839124315890505e-06 -8.026919092001458e-05 -0.00013742346929919774 -0.015945625352368084 -4.6839124315890505e-06 0.036033733454674324 -9.16342647624138e-23
0 0.625 0.25 0.02722250875621016 1.9444254150126814e-23 0.00010498292529943266 -2.6305813846268724e-05 -6.286172174478813e-05 -6.162019995781189e-05 0.00010498292529943266 2.6305813846268724e-05 0.07126827105116292 -2.8153595106251577e-22 -0.005685763086445177 2.5794858408243627e-05 -6.286172174478813e-05 6.162019995781189e-05 -0.005685763086445177 -2.5794858408243627e-05 0.058347367505749384 2.3175875262261692e-23
0 0.625 0.375 0.03283825718623251 -5.063607851595524e-25 -4.7822848674962565e-06 -8.440895865755303e-06 2.0384477623153754e-06 -0.00017864740505214865 -4.7822848674962565e-06 8.4408958657553e-06 0.06879750927287735 8.395311667976247e-21 0.007590366816973436 0.0005502680447570976 2.0384477623153754e-06 0.00017864740505214865 0.007590366816973436 -0.0005502680447570976 0.06441923744500487 0
0 0.625 0.5 0.034427334221496776 2.5925672200169083e-23 7.437028223414612e-05 0.00015385450209691332 -1.5653855911227832e-05 -0.0001627017004412429 7.437028223414612e-05 -0.00015385450209691332 0.0592775552484865 0 0.013389871204967499 0.00015848420291630843 -1.5653855911227832e-05 0.0001627017004412429 0.013389871204967499 -0.00015848420291630843 0.05442067414849422 0
