############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
3 2 3 0 212
3 2 4 0 276
3 2 5 0 340
3 2 6 0 404
3 2 7 0 468
3 3 0 0 28
3 3 1 0 92
3 3 2 0 156
3 3 3 0 220
3 3 4 0 284
3 3 5 0 348
3 3 6 0 412
3 3 7 0 476
3 4 0 0 36
3 4 1 0 100
3 4 2 0 164
3 4 3 0 228
3 4 4 0 292
3 4 5 0 356
3 4 6 0 420
3 4 7 0 484
3 5 0 0 44
3 5 1 0 108
3 5 2 0 172
3 5 3 0 236
3 5 4 0 300
3 5 5 0 364
3 5 6 0 428
3 5 7 0 492
3 6 0 0 52
3 6 1 0 116
3 6 2 0 180
3 6 3 0 244
3 6 4 0 308
3 6 5 0 372
3 6 6 0 436
3 6 7 0 500
3 7 0 0 60
3 7 1 0 124
3 7 2 0 188
3 7 3 0 252
3 7 4 0 316
3 7 5 0 380
3 7 6 0 444
3 7 7 0 508
4 0 0 0 5
4 0 1 0 69
4 0 2 0 133
4 0 3 0 197
4 0 4 0 261
4 0 5 0 325
4 0 6 0 389
4 0 7 0 453
4 1 0 0 13
4 1 1 0 77
4 1 2 0 141
4 1 3 0 205
4 1 4 0 269
4 1 5 0 333
4 1 6 0 397
4 1 7 0 461
4 2 0 0 21
4 2 1 0 85
4 2 2 0 149
4 2 3 0 213
4 2 4 0 277
4 2 5 0 341
4 2 6 0 405
4 2 7 0 469
4 3 0 0 29
4 3 1 0 93
4 3 2 0 157
4 3 3 0 221
4 3 4 0 285
4 3 5 0 349
4 3 6 0 413
4 3 7 0 477
4 4 0 0 37
4 4 1 0 101
4 4 2 0 165
4 4 3 0 229
4 4 4 0 293
4 4 5 0 357
4 4 6 0 421
4 4 7 0 485
4 5 0 0 45
4 5 1 0 109
4 5 2 0 173
4 5 3 0 237
4 5 4 0 301
4 5 5 0 365
4 5 6 0 429
4 5 7 0 493
4 6 0 0 53
4 6 1 0 117
4 6 2 0 181
4 6 3 0 245
4 6 4 0 309
4 6 5 0 373
4 6 6 0 437
4 6 7 0 501
4 7 0 0 61
4 7 1 0 125
4 7 2 0 189
4 7 3 0 253
4 7 4 0 317
4 7 5 0 381
4 7 6 0 445
4 7 7 0 509
5 0 0 0 6
5 0 1 0 70
5 0 2 0 134
5 0 3 0 198
5 0 4 0 262
5 0 5 0 326
5 0 6 0 390
5 0 7 0 454
5 1 0 0 14
5 1 1 0 78
5 1 2 0 142
5 1 3 0 206
5 1 4 0 270
5 1 5 0 334
5 1 6 0 398
5 1 7 0 462
5 2 0 0 22
5 2 1 0 86
5 2 2 0 150
5 2 3 0 214
5 2 4 0 278
5 2 5 0 342
5 2 6 0 406
5 2 7 0 470
5 3 0 0 30
5 3 1 0 94
5 3 2 0 158
5 3 3 0 222
5 3 4 0 286
5 3 5 0 350
5 3 6 0 414
5 3 7 0 478
5 4 0 0 38
5 4 1 0 102
5 4 2 0 166
5 4 3 0 230
5 4 4 0 294
5 4 5 0 358
5 4 6 0 422
5 4 7 0 486
5 5 0 0 46
5 5 1 0 110
5 5 2 0 174
5 5 3 0 238
5 5 4 0 302
5 5 5 0 366
5 5 6 0 430
5 5 7 0 494
5 6 0 0 54
5 6 1 0 118
5 6 2 0 182
5 6 3 0 246
5 6 4 0 310
5 6 5 0 374
5 6 6 0 438
5 6 7 0 502
5 7 0 0 62
5 7 1 0 126
5 7 2 0 190
5 7 3 0 254
5 7 4 0 318
5 7 5 0 382
5 7 6 0 446
5 7 7 0 510
6 0 0 0 7
6 0 1 0 71
6 0 2 0 135
6 0 3 0 199
6 0 4 0 263
6 0 5 0 327
6 0 6 0 391
6 0 7 0 455
6 1 0 0 15
6 1 1 0 79
6 1 2 0 143
6 1 3 0 207
6 1 4 0 271
6 1 5 0 335
6 1 6 0 399
6 1 7 0 463
6 2 0 0 23
6 2 1 0 87
6 2 2 0 151
6 2 3 0 215
6 2 4 0 279
6 2 5 0 343
6 2 6 0 407
6 2 7 0 471
6 3 0 0 31
6 3 1 0 95
6 3 2 0 159
6 3 3 0 223
6 3 4 0 287
6 3 5 0 351
6 3 6 0 415
6 3 7 0 479
6 4 0 0 39
6 4 1 0 103
6 4 2 0 167
6 4 3 0 231
6 4 4 0 295
6 4 5 0 359
6 4 6 0 423
6 4 7 0 487
6 5 0 0 47
6 5 1 0 111
6 5 2 0 175
6 5 3 0 239
6 5 4 0 303
6 5 5 0 367
6 5 6 0 431
6 5 7 0 495
6 6 0 0 55
6 6 1 0 119
6 6 2 0 183
6 6 3 0 247
6 6 4 0 311
6 6 5 0 375
6 6 6 0 439
6 6 7 0 503
6 7 0 0 63
6 7 1 0 127
6 7 2 0 191
6 7 3 0 255
6 7 4 0 319
6 7 5 0 383
6 7 6 0 447
6 7 7 0 511
7 0 0 0 8
7 0 1 0 72
7 0 2 0 136
7 0 3 0 200
7 0 4 0 264
7 0 5 0 328
7 0 6 0 392
7 0 7 0 456
7 1 0 0 16
7 1 1 0 80
7 1 2 0 144
7 1 3 0 208
7 1 4 0 272
7 1 5 0 336
7 1 6 0 400
7 1 7 0 464
7 2 0 0 24
7 2 1 0 88
7 2 2 0 152
7 2 3 0 216
7 2 4 0 280
7 2 5 0 344
7 2 6 0 408
7 2 7 0 472
7 3 0 0 32
7 3 1 0 96
7 3 2 0 160
7 3 3 0 224
7 3 4 0 288
7 3 5 0 352
7 3 6 0 416
7 3 7 0 480
7 4 0 0 40
7 4 1 0 104
7 4 2 0 168
7 4 3 0 232
7 4 4 0 296
7 4 5 0 360
7 4 6 0 424
7 4 7 0 488
7 5 0 0 48
7 5 1 0 112
7 5 2 0 176
7 5 3 0 240
7 5 4 0 304
7 5 5 0 368
7 5 6 0 432
7 5 7 0 496
7 6 0 0 56
7 6 1 0 120
7 6 2 0 184
7 6 3 0 248
7 6 4 0 312
7 6 5 0 376
7 6 6 0 440
7 6 7 0 504
7 7 0 0 64
7 7 1 0 128
7 7 2 0 192
7 7 3 0 256
7 7 4 0 320
7 7 5 0 384
7 7 6 0 448
7 7 7 0 512
############################################################
############################################################
# Current time step                      : 1000000
# Total number of measurements           : 50000
# Average temperature of the measurement : 299.3606293881197
# Boltzmann constant under current units : 8.617343e-05
# basis vector A1 = [2.7782906526167013 0 0]
# basis vector A2 = [1.3891453256824515 2.4060702846711366 0]
# basis vector A3 = [1.3891453256824515 0.8020234273894865 2.268464818325919]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 -0 0 -0
0 0 0.125 0.001861256521060886 0 -3.383545198702053e-05 -0.00030374963693714405 -2.5335979492723235e-05 1.1493842499802546e-05 -3.383545198702053e-05 0.00030374963693714405 0.001548326525767975 4.497886175124954e-25 -1.0390131615161338e-05 5.5078853458288776e-06 -2.5335979492723235e-05 -1.1493842499802546e-05 -1.0390131615161338e-05 -5.507885345828879e-06 0.016825805531996554 2.1223678096437617e-23
0 0 0.25 0.0062148028396284034 0 7.543702183687954e-05 -0.00014304513723045618 -5.539780647023318e-05 2.7673863093087103e-05 7.543702183687954e-05 0.00014304513723045618 0.005865393131338696 2.2849261769634765e-22 -8.026728528431178e-05 7.125661700934111e-06 -5.539780647023318e-05 -2.7673863093087103e-05 -8.026728528431178e-05 -7.125661700934111e-06 0.048856308979982624 1.4911762595178888e-23
0 0 0.375 0.008913263788615747 3.565157520553224e-24 -0.00012145125336330553 -0.00014592769445846744 -7.446868363770418e-05 2.5704877640842328e-05 -0.00012145125336330553 0.00014592769445846744 0.008983600718328027 2.3029177216639762e-22 -6.519737731484149e-05 2.1302774559212345e-05 -7.446868363770418e-05 -2.5704877640842328e-05 -6.519737731484149e-05 -2.1302774559212345e-05 0.06725080028607985 2.8254172171648066e-23
0 0 0.5 0.010827897006321006 0 7.520829372971716e-05 0 -5.6568415431076385e-05 0 7.520829372971716e-05 0 0.010834352108384453 0 -7.470076500558659e-05 0 -5.6568415431076385e-05 0 -7.470076500558659e-05 0 0.06329058539185724 0
0 0 0.625 0.008913263788615747 -3.565157520553224e-24 -0.00012145125336330553 0.00014592769445846744 -7.446868363770418e-05 -2.5704877640842328e-05 -0.00012145125336330553 -0.00014592769445846744 0.008983600718328027 -2.3029177216639762e-22 -6.519737731484149e-05 -2.1302774559212345e-05 -7.446868363770418e-05 2.5704877640842328e-05 -6.519737731484149e-05 2.1302774559212345e-05 0.06725080028607985 -2.8254172171648066e-23
0 0 0.75 0.0062148028396284034 0 7.543702183687954e-05 0.00014304513723045618 -5.539780647023318e-05 -2.7673863093087103e-05 7.543702183687954e-05 -0.00014304513723045618 0.005865393131338696 -2.2849261769634765e-22 -8.026728528431178e-05 -7.125661700934111e-06 -5.539780647023318e-05 2.7673863093087103e-05 -8.026728528431178e-05 7.125661700934111e-06 0.048856308979982624 -1.4911762595178888e-23
0 0 0.875 0.001861256521060886 0 -3.383545198702053e-05 0.00030374963693714405 -2.5335979492723235e-05 -1.1493842499802546e-05 -3.383545198702053e-05 -0.00030374963693714405 0.001548326525767975 -4.497886175124954e-25 -1.0390131615161338e-05 -5.5078853458288776e-06 -2.5335979492723235e-05 1.1493842499802546e-05 -1.0390131615161338e-05 5.507885345828879e-06 0.016825805531996554 -2.1223678096437617e-23
0 0.125 0 0.0014232136528602168 -9.126803252616254e-22 2.463472422503564e-05 -2.6745757046542675e-05 8.910188691126382e-05 -9.588046392411918e-05 2.463472422503564e-05 2.6745757046542675e-05 0.019391143213352665 0 -0.00627664551926039 -9.15403272275897e-06 8.910188691126382e-05 9.588046392411918e-05 -0.00627664551926039 9.15403272275897e-06 0.0038991155380966023 0
0 0.125 0.125 0.005113196542581218 -2.27278791935268e-23 -0.00010601103601688473 2.441291611364363e-07 0.00012728044830606256 1.2756324990889871e-05 -0.00010601103601688473 -2.4412916113643343e-07 0.013352490441329572 -1.4219577808635551e-22 0.00644620650467125 3.213936241979733e-06 0.00012728044830606256 -1.2756324990889868e-05 0.00644620650467125 -3.213936241979733e-06 0.008752717415703538 -1.0176980895472852e-22
0 0.125 0.25 0.009681911798009604 0 -0.00011319022621986048 7.625182751640142e-05 6.179498186015993e-05 -4.283855230382179e-05 -0.00011319022621986048 -7.625182751640142e-05 0.014453967381062775 0 0.013019999874652613 1.356594040703412e-05 6.179498186015993e-05 4.283855230382179e-05 0.013019999874652613 -1.356594040703412e-05 0.03939876259932467 -1.8618902022575133e-21
0 0.125 0.375 0.01314452493538621 2.8521260164425795e-23 0.0010237873824699819 2.1593442352023424e-05 -0.00025070305492884957 -3.2072250588315554e-05 0.0010237873824699819 -2.1593442352023424e-05 0.014744330212400543 1.203751071542628e-21 0.008732253859560826 2.9800925224153642e-05 -0.0002507030549288496 3.2072250588315554e-05 0.008732253859560826 -2.9800925224153642e-05 0.05316248818616448 -2.824998715750206e-21
0 0.125 0.5 0.015611040937144383 -7.5759597311756e-24 -4.047142286626951e-05 2.762785494591828e-05 -4.310438283483942e-05 -3.580741679135464e-06 -4.047142286626951e-05 -2.762785494591828e-05 0.017063061926383554 -1.418760519942198e-23 0.003519953966934809 -1.4022194317705944e-05 -4.310438283483942e-05 3.580741679135465e-06 0.003519953966934809 1.4022194317705944e-05 0.06441594465330654 0
0 0.125 0.625 0.010984230479875576 0 -2.0330839501961854e-05 2.3907405109169406e-05 8.73365625337101e-06 -4.5744302760160885e-06 -2.0330839501961854e-05 -2.3907405109169406e-05 0.020245877786197054 -4.988829258820808e-24 -0.00404250023699182 -4.0652457199586156e-05 8.73365625337101e-06 4.5744302760160885e-06 -0.00404250023699182 4.0652457199586156e-05 0.06876592488390477 1.4424617255783884e-26
0 0.125 0.75 0.006871371591967453 -8.91289380138306e-25 -3.004704703861002e-05 -8.262125895733935e-06 -2.892279644728153e-05 -7.439338553028832e-06 -3.004704703861002e-05 8.262125895733935e-06 0.021152846835913227 -2.3918734475949553e-22 -0.011413585528705453 -7.278833718726779e-06 -2.892279644728153e-05 7.439338553028834e-06 -0.011413585528705453 7.278833718726779e-06 0.0576232465849 -6.637936582138438e-22
0 0.125 0.875 0.0028295943170260937 8.91289380138306e-25 -2.8950244933311865e-06 1.6649875112252197e-05 -5.367923949038345e-06 -2.133996289776416e-05 -2.8950244933311857e-06 -1.6649875112252197e-05 0.016992965852751618 0 -0.010923450629623332 2.5452817707654578e-05 -5.367923949038345e-06 2.133996289776416e-05 -0.010923450629623332 -2.5452817707654578e-05 0.024634906814580266 0
0 0.25 0 0.0058684715191900235 -4.420626286992544e-23 -8.652177314114286e-05 0.00010622903904491841 -5.435772712692717e-06 0.0003483644578200741 -8.652177314114286e-05 -0.00010622903904491865 0.05106073358749071 7.537793947591134e-21 -0.016341458999455015 -1.1339742478397968e-05 -5.435772712692717e-06 -0.00034836445782007405 -0.016341458999455015 1.1339742478397967e-05 0.010531509403669195 0
0 0.25 0.125 0.009475516226079889 5.3477362808298365e-24 -3.93974872344521e-05 7.4325796065644e-06 0.00022202995382923258 0.00016538895880052748 -3.93974872344521e-05 -7.4325796065644066e-06 0.04868685261427498 2.9539665767189116e-23 0.002557075182667779 -2.0358356784868933e-05 0.00022202995382923258 -0.00016538895880052748 0.002557075182667779 2.0358356784868933e-05 0.008338573926313125 4.593808899062677e-22
0 0.25 0.25 0.014540736844605709 0 0.0002924050266377958 0.0004787896680232641 -0.00045634837083140375 -0.0007302348699865112 0.0002924050266377958 -0.0004787896680232641 0.04134560927212673 -1.0907141057991686e-20 0.01745454517597083 -3.0981000913682196e-05 -0.00045634837083140375 0.0007302348699865112 0.01745454517597083 3.098100091368219e-05 0.028898749864322143 0
0 0.25 0.375 0.021155593186066357 -2.1390945123319346e-22 0.0001707205772581164 0.00015073839715272122 -4.743018496231218e-05 -0.00011437362382122071 0.0001707205772581164 -0.00015073839715272122 0.03432863177341557 -3.1128081575599287e-22 0.01718634033281165 5.4989503630030525e-06 -4.743018496231218e-05 0.00011437362382122068 0.01718634033281165 -5.4989503630030525e-06 0.04622614935352089 4.271821411764882e-22
0 0.25 0.5 0.022595622512526038 -5.570558625864413e-26 6.597176779023214e-06 -3.227906997732925e-05 -1.985234407292832e-06 -1.2149457435181555e-06 6.597176779023214e-06 3.227906997732925e-05 0.031833367092407014 -4.592320627972171e-22 0.01131641837726025 1.5277580852966216e-05 -1.985234407292832e-06 1.214945743518157e-06 0.01131641837726025 -1.5277580852966216e-05 0.05384422220371472 0
0 0.25 0.625 0.018352346481710413 0 -5.0944596669207124e-05 -4.246047080248336e-06 4.138492573512664e-05 4.204152450465372e-06 -5.0944596669207124e-05 4.246047080248336e-06 0.04631451233267898 -2.8786471520799703e-23 0.00023093876852881383 -4.3618757066962446e-05 4.138492573512664e-05 -4.204152450465372e-06 0.00023093876852881383 4.3618757066962446e-05 0.055525958342720075 0
0 0.25 0.75 0.012763336998863142 0 -1.9358416273309364e-05 1.644742889048438e-06 -2.3009357232962774e-05 1.684315180851802e-05 -1.9358416273309364e-05 -1.644742889048438e-06 0.04183928087703967 0 -0.01493516667135949 -0.00010034181322510966 -2.3009357232962774e-05 -1.684315180851802e-05 -0.01493516667135949 0.00010034181322510966 0.05247719008058199 0
0 0.25 0.875 0.00608898623655786 -3.565157520553224e-24 2.3319842271589383e-05 3.606749952191128e-05 1.4355289880715886e-05 -2.7815380375421165e-06 2.3319842271589383e-05 -3.606749952191128e-05 0.04216775070279292 5.672611135435533e-21 -0.01725659413304559 -6.284195912044686e-05 1.4355289880715886e-05 2.7815380375421165e-06 -0.01725659413304559 6.284195912044686e-05 0.03021772057675449 0
0 0.375 0 0.009782171306279381 -4.563401626308127e-22 -0.0004942811591766165 -0.00016125219048703803 -0.0012063615042138044 -0.0004665552563110651 -0.000494281159176616 0.00016125219048703792 0.054840002151029126 3.5978937658393074e-21 -0.01634258401353577 1.606899629994517e-05 -0.0012063615042138046 0.0004665552563110651 -0.01634258401353577 -1.6068996299945182e-05 0.014559162496150798 3.675047119250141e-21
0 0.375 0.125 0.013044417709488942 -8.765733824997457e-21 7.584677980004129e-05 0.00012166428823117776 0.0010439542235826092 0.000870032523968103 7.584677980004129e-05 -0.00012166428823117776 0.05960004128418329 -8.85330229379492e-23 -0.005994778718327091 -1.9582428081919108e-05 0.0010439542235826092 -0.000870032523968103 -0.005994778718327091 1.9582428081919108e-05 0.013418835523577206 0
0 0.375 0.25 0.020145399891578836 2.2817008131540636e-22 -1.0068243759628812e-05 3.0293723266021502e-05 -0.00018421551010166327 -0.0002442809267310306 -1.0068243759628812e-05 -3.0293723266021502e-05 0.06391436077700978 1.0181436847325865e-22 0.012012066281028607 6.130725961601924e-05 -0.00018421551010166327 0.0002442809267310306 0.012012066281028607 -6.130725961601924e-05 0.024926661117853407 0
0 0.375 0.375 0.03438207532181682 -4.563401626308127e-22 -0.0005894353787785705 0.0002563095643134298 0.0009617742142807738 -0.00021048178240538583 -0.0005894353787785705 -0.0002563095643134298 0.05263098396429706 -5.523128380082588e-22 0.01735441922017015 -2.782830449717614e-05 0.0009617742142807738 0.00021048178240538583 0.01735441922017015 2.782830449717614e-05 0.040156506819472984 -1.8375235596250706e-21
0 0.375 0.5 0.02757203811941084 -5.6819697983817e-24 -2.158607877985103e-07 0.00010265754545703513 1.0144362423786872e-05 -0.00021033269246636802 -2.158607877985096e-07 -0.00010265754545703513 0.05122130378102368 4.0868946898763415e-24 0.016106675486171042 1.4635636088383937e-05 1.0144362423786872e-05 0.00021033269246636802 0.016106675486171042 -1.4635636088383937e-05 0.04797543157157595 0
0 0.375 0.625 0.024894827269985435 2.8521260164425795e-23 4.2566969811630544e-05 0.00020112965792887192 2.1341895377541412e-05 7.066586337852724e-05 4.2566969811630544e-05 -0.00020112965792887192 0.05475891385373204 -3.7367309325998085e-23 0.006154732593970818 4.02951289187727e-05 2.1341895377541412e-05 -7.066586337852724e-05 0.006154732593970818 -4.02951289187727e-05 0.05038087152880674 0
0 0.375 0.75 0.017961536425789904 -8.91289380138306e-25 4.6217297699777205e-05 5.3049025425193485e-05 -2.79263959993023e-05 6.935086449975026e-06 4.6217297699777205e-05 -5.3049025425193485e-05 0.05853838844541049 0 -0.007321298946692665 -2.917728389560407e-05 -2.79263959993023e-05 -6.935086449975024e-06 -0.007321298946692665 2.917728389560407e-05 0.03913841863313735 4.593808899062677e-22
0 0.375 0.875 0.011586043245174158 8.91289380138306e-25 1.884786300097044e-05 -1.923649409681043e-05 -8.746242145311832e-05 8.617774789756691e-05 1.884786300097044e-05 1.923649409681043e-05 0.06137537968133821 -2.3471484833212632e-23 -0.018048114509511323 3.215468811633044e-05 -8.746242145311832e-05 -8.617774789756691e-05 -0.018048114509511323 -3.215468811633044e-05 0.02915573528726814 -1.136995293415868e-22
0 0.5 0 0.011795997066605059 0 4.3325513265037625e-05 0 0.0006359889275890871 0 4.332551326503743e-05 0 0.07874422731342194 0 -0.0245055215681835 0 0.0006359889275890871 0 -0.0245055215681835 0 0.018399661581179037 0
0 0.5 0.125 0.016735387454770632 0 7.76433648881195e-05 -9.700199257087977e-06 -2.8577857724835053e-05 1.729965421706064e-05 7.76433648881195e-05 9.700199257087977e-06 0.062465096802119695 1.5558007332654501e-21 -0.011964619968454488 1.1649895495576219e-05 -2.8577857724835053e-05 -1.729965421706064e-05 -0.011964619968454488 -1.1649895495576219e-05 0.021978147096824236 4.593808899062677e-22
0 0.5 0.25 0.01979082601870166 8.91289380138306e-25 6.4145156034818755e-06 -2.4021065378378966e-05 0.00019544479802836314 -4.268153971201025e-05 6.414515603481874e-06 2.4021065378378966e-05 0.05964095137881079 -4.4500455847524137e-23 0.0013308697981578726 -6.722571060335687e-06 0.00019544479802836314 4.268153971201025e-05 0.0013308697981578726 6.722571060335687e-06 0.03361307999381204 0
0 0.5 0.375 0.027534045154553346 -4.278189024663869e-23 -0.00012177702209085735 3.3867995699237436e-05 0.00012063669227558518 -0.00011783302058617901 -0.00012177702209085735 -3.386799569923744e-05 0.05784173024371833 -5.336723443246707e-21 0.011561642817598519 -0.00011759217628350402 0.00012063669227558518 0.00011783302058617901 0.011561642817598519 0.00011759217628350402 0.0423847513249854 -3.675047119250141e-21
0 0.5 0.5 0.029548478328675562 0 0.0032804740135756014 0 -0.004605784765621008 0 0.0032804740135756014 0 0.05176568131100195 0 0.014136524500805147 0 -0.004605784765621008 0 0.014136524500805147 0 0.041712014837570616 0
0 0.5 0.625 0.027534045154553346 4.278189024663869e-23 -0.00012177702209085735 -3.3867995699237436e-05 0.00012063669227558518 0.00011783302058617901 -0.00012177702209085735 3.386799569923744e-05 0.05784173024371833 5.336723443246707e-21 0.011561642817598519 0.00011759217628350402 0.00012063669227558518 -0.00011783302058617901 0.011561642817598519 -0.00011759217628350402 0.0423847513249854 3.675047119250141e-21
0 0.5 0.75 0.01979082601870166 -8.91289380138306e-25 6.4145156034818755e-06 2.4021065378378966e-05 0.00019544479802836314 4.268153971201025e-05 6.414515603481874e-06 -2.4021065378378966e-05 0.05964095137881079 4.4500455847524137e-23 0.0013308697981578726 6.722571060335687e-06 0.00019544479802836314 -4.268153971201025e-05 0.0013308697981578726 -6.722571060335687e-06 0.03361307999381204 0
0 0.5 0.875 0.016735387454770632 0 7.76433648881195e-05 9.700199257087977e-06 -2.8577857724835053e-05 -1.729965421706064e-05 7.76433648881195e-05 -9.700199257087977e-06 0.062465096802119695 -1.5558007332654501e-21 -0.011964619968454488 -1.1649895495576219e-05 -2.8577857724835053e-05 1.729965421706064e-05 -0.011964619968454488 1.1649895495576219e-05 0.021978147096824236 -4.593808899062677e-22
0 0.625 0 0.009782171306279381 4.563401626308127e-22 -0.0004942811591766165 0.00016125219048703803 -0.0012063615042138044 0.0004665552563110651 -0.000494281159176616 -0.00016125219048703792 0.054840002151029126 -3.5978937658393074e-21 -0.01634258401353577 -1.606899629994517e-05 -0.0012063615042138046 -0.0004665552563110651 -0.01634258401353577 1.6068996299945182e-05 0.014559162496150798 -3.675047119250141e-21
0 0.625 0.125 0.011586043245174158 -8.91289380138306e-25 1.884786300097044e-05 1.923649409681043e-05 -8.746242145311832e-05 -8.617774789756691e-05 1.884786300097044e-05 -1.923649409681043e-05 0.06137537968133821 2.3471484833212632e-23 -0.018048114509511323 -3.215468811633044e-05 -8.746242145311832e-05 8.617774789756691e-05 -0.018048114509511323 3.215468811633044e-05 0.02915573528726814 1.136995293415868e-22
0 0.625 0.25 0.017961536425789904 8.91289380138306e-25 4.6217297699777205e-05 -5.3049025425193485e-05 -2.79263959993023e-05 -6.935086449975026e-06 4.6217297699777205e-05 5.3049025425193485e-05 0.05853838844541049 0 -0.007321298946692665 2.917728389560407e-05 -2.79263959993023e-05 6.935086449975024e-06 -0.007321298946692665 -2.917728389560407e-05 0.03913841863313735 -4.593808899062677e-22
