############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
3 2 3 0 212
3 2 4 0 276
3 2 5 0 340
3 2 6 0 404
3 2 7 0 468
3 3 0 0 28
3 3 1 0 92
3 3 2 0 156
3 3 3 0 220
3 3 4 0 284
3 3 5 0 348
3 3 6 0 412
3 3 7 0 476
3 4 0 0 36
3 4 1 0 100
3 4 2 0 164
3 4 3 0 228
3 4 4 0 292
3 4 5 0 356
3 4 6 0 420
3 4 7 0 484
3 5 0 0 44
3 5 1 0 108
3 5 2 0 172
3 5 3 0 236
3 5 4 0 300
3 5 5 0 364
3 5 6 0 428
3 5 7 0 492
3 6 0 0 52
3 6 1 0 116
3 6 2 0 180
3 6 3 0 244
3 6 4 0 308
3 6 5 0 372
3 6 6 0 436
3 6 7 0 500
3 7 0 0 60
3 7 1 0 124
3 7 2 0 188
3 7 3 0 252
3 7 4 0 316
3 7 5 0 380
3 7 6 0 444
3 7 7 0 508
4 0 0 0 5
4 0 1 0 69
4 0 2 0 133
4 0 3 0 197
4 0 4 0 261
4 0 5 0 325
4 0 6 0 389
4 0 7 0 453
4 1 0 0 13
4 1 1 0 77
4 1 2 0 141
4 1 3 0 205
4 1 4 0 269
4 1 5 0 333
4 1 6 0 397
4 1 7 0 461
4 2 0 0 21
4 2 1 0 85
4 2 2 0 149
4 2 3 0 213
4 2 4 0 277
4 2 5 0 341
4 2 6 0 405
4 2 7 0 469
4 3 0 0 29
4 3 1 0 93
4 3 2 0 157
4 3 3 0 221
4 3 4 0 285
4 3 5 0 349
4 3 6 0 413
4 3 7 0 477
4 4 0 0 37
4 4 1 0 101
4 4 2 0 165
4 4 3 0 229
4 4 4 0 293
4 4 5 0 357
4 4 6 0 421
4 4 7 0 485
4 5 0 0 45
4 5 1 0 109
4 5 2 0 173
4 5 3 0 237
4 5 4 0 301
4 5 5 0 365
4 5 6 0 429
4 5 7 0 493
4 6 0 0 53
4 6 1 0 117
4 6 2 0 181
4 6 3 0 245
4 6 4 0 309
4 6 5 0 373
4 6 6 0 437
4 6 7 0 501
4 7 0 0 61
4 7 1 0 125
4 7 2 0 189
4 7 3 0 253
4 7 4 0 317
4 7 5 0 381
4 7 6 0 445
4 7 7 0 509
5 0 0 0 6
5 0 1 0 70
5 0 2 0 134
5 0 3 0 198
5 0 4 0 262
5 0 5 0 326
5 0 6 0 390
5 0 7 0 454
5 1 0 0 14
5 1 1 0 78
5 1 2 0 142
5 1 3 0 206
5 1 4 0 270
5 1 5 0 334
5 1 6 0 398
5 1 7 0 462
5 2 0 0 22
5 2 1 0 86
5 2 2 0 150
5 2 3 0 214
5 2 4 0 278
5 2 5 0 342
5 2 6 0 406
5 2 7 0 470
5 3 0 0 30
5 3 1 0 94
5 3 2 0 158
5 3 3 0 222
5 3 4 0 286
5 3 5 0 350
5 3 6 0 414
5 3 7 0 478
5 4 0 0 38
5 4 1 0 102
5 4 2 0 166
5 4 3 0 230
5 4 4 0 294
5 4 5 0 358
5 4 6 0 422
5 4 7 0 486
5 5 0 0 46
5 5 1 0 110
5 5 2 0 174
5 5 3 0 238
5 5 4 0 302
5 5 5 0 366
5 5 6 0 430
5 5 7 0 494
5 6 0 0 54
5 6 1 0 118
5 6 2 0 182
5 6 3 0 246
5 6 4 0 310
5 6 5 0 374
5 6 6 0 438
5 6 7 0 502
5 7 0 0 62
5 7 1 0 126
5 7 2 0 190
5 7 3 0 254
5 7 4 0 318
5 7 5 0 382
5 7 6 0 446
5 7 7 0 510
6 0 0 0 7
6 0 1 0 71
6 0 2 0 135
6 0 3 0 199
6 0 4 0 263
6 0 5 0 327
6 0 6 0 391
6 0 7 0 455
6 1 0 0 15
6 1 1 0 79
6 1 2 0 143
6 1 3 0 207
6 1 4 0 271
6 1 5 0 335
6 1 6 0 399
6 1 7 0 463
6 2 0 0 23
6 2 1 0 87
6 2 2 0 151
6 2 3 0 215
6 2 4 0 279
6 2 5 0 343
6 2 6 0 407
6 2 7 0 471
6 3 0 0 31
6 3 1 0 95
6 3 2 0 159
6 3 3 0 223
6 3 4 0 287
6 3 5 0 351
6 3 6 0 415
6 3 7 0 479
6 4 0 0 39
6 4 1 0 103
6 4 2 0 167
6 4 3 0 231
6 4 4 0 295
6 4 5 0 359
6 4 6 0 423
6 4 7 0 487
6 5 0 0 47
6 5 1 0 111
6 5 2 0 175
6 5 3 0 239
6 5 4 0 303
6 5 5 0 367
6 5 6 0 431
6 5 7 0 495
6 6 0 0 55
6 6 1 0 119
6 6 2 0 183
6 6 3 0 247
6 6 4 0 311
6 6 5 0 375
6 6 6 0 439
6 6 7 0 503
6 7 0 0 63
6 7 1 0 127
6 7 2 0 191
6 7 3 0 255
6 7 4 0 319
6 7 5 0 383
6 7 6 0 447
6 7 7 0 511
7 0 0 0 8
7 0 1 0 72
7 0 2 0 136
7 0 3 0 200
7 0 4 0 264
7 0 5 0 328
7 0 6 0 392
7 0 7 0 456
7 1 0 0 16
7 1 1 0 80
7 1 2 0 144
7 1 3 0 208
7 1 4 0 272
7 1 5 0 336
7 1 6 0 400
7 1 7 0 464
7 2 0 0 24
7 2 1 0 88
7 2 2 0 152
7 2 3 0 216
7 2 4 0 280
7 2 5 0 344
7 2 6 0 408
7 2 7 0 472
7 3 0 0 32
7 3 1 0 96
7 3 2 0 160
7 3 3 0 224
7 3 4 0 288
7 3 5 0 352
7 3 6 0 416
7 3 7 0 480
7 4 0 0 40
7 4 1 0 104
7 4 2 0 168
7 4 3 0 232
7 4 4 0 296
7 4 5 0 360
7 4 6 0 424
7 4 7 0 488
7 5 0 0 48
7 5 1 0 112
7 5 2 0 176
7 5 3 0 240
7 5 4 0 304
7 5 5 0 368
7 5 6 0 432
7 5 7 0 496
7 6 0 0 56
7 6 1 0 120
7 6 2 0 184
7 6 3 0 248
7 6 4 0 312
7 6 5 0 376
7 6 6 0 440
7 6 7 0 504
7 7 0 0 64
7 7 1 0 128
7 7 2 0 192
7 7 3 0 256
7 7 4 0 320
7 7 5 0 384
7 7 6 0 448
7 7 7 0 512
############################################################
############################################################
# Current time step                      : 1000000
# Total number of measurements           : 50000
# Average temperature of the measurement : 299.3850092897854
# Boltzmann constant under current units : 8.617343e-05
# basis vector A1 = [2.568730029625804 0 0]
# basis vector A2 = [1.2843650141849123 2.2245854612876164 0]
# basis vector A3 = [1.2843650141849123 0.7415284870959146 2.0973592860884502]
############################################################
# qx	 qy 	 qz 		 Phi(q)
0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 -0 0 -0 0 -0
0 0 0.125 0.007580929287038593 7.679118524110678e-21 -0.0002901904507518325 0.0009590209665939347 -2.2829063208466918e-05 -3.2769807240499107e-05 -0.0002901904507518325 -0.0009590209665939347 0.0071943084513416454 6.866063624586114e-25 5.057192789518413e-06 1.3042176185963506e-05 -2.2829063208466918e-05 3.2769807240499107e-05 5.0571927895184134e-06 -1.3042176185963506e-05 0.03579617422937513 2.2137830913221683e-23
0 0 0.25 0.020468557024485926 -1.7594582145136317e-22 -8.861435421876818e-05 -0.0003719200810675189 -0.00014541914308249684 -4.952686589477664e-05 -8.861435421876818e-05 0.0003719200810675189 0.023001284160172695 -2.7464254498344455e-24 -8.53417363897909e-05 -1.5412659610912474e-05 -0.00014541914308249684 4.952686589477664e-05 -8.53417363897909e-05 1.5412659610912474e-05 0.10157057486017908 3.145357351161686e-23
0 0 0.375 0.03795318659943205 0 -0.002104861027332023 -0.0008885083750746248 -0.00019006795677160303 -2.587906368069023e-05 -0.002104861027332023 0.0008885083750746248 0.03659781776729417 -1.0985701799337782e-23 6.698791271989043e-05 0.00023992859253193363 -0.00019006795677160303 2.587906368069023e-05 6.698791271989043e-05 -0.00023992859253193363 0.17443707356049948 6.184726485768312e-23
0 0 0.5 0.047428893140639396 0 -0.003320541772295551 0 -0.000361275055398252 0 -0.003320541772295551 0 0.04913081430803022 0 -0.0003151443319911033 0 -0.000361275055398252 0 -0.0003151443319911033 0 0.19380153071551473 0
0 0 0.625 0.03795318659943205 0 -0.002104861027332023 0.0008885083750746248 -0.00019006795677160303 2.587906368069023e-05 -0.002104861027332023 -0.0008885083750746248 0.03659781776729417 1.0985701799337782e-23 6.698791271989043e-05 -0.00023992859253193363 -0.00019006795677160303 -2.587906368069023e-05 6.698791271989043e-05 0.00023992859253193363 0.17443707356049948 -6.184726485768312e-23
0 0 0.75 0.020468557024485926 1.7594582145136317e-22 -8.861435421876818e-05 0.0003719200810675189 -0.00014541914308249684 4.952686589477664e-05 -8.861435421876818e-05 -0.0003719200810675189 0.023001284160172695 2.7464254498344455e-24 -8.53417363897909e-05 1.5412659610912474e-05 -0.00014541914308249684 -4.952686589477664e-05 -8.53417363897909e-05 -1.5412659610912474e-05 0.10157057486017908 -3.145357351161686e-23
0 0 0.875 0.007580929287038593 -7.679118524110678e-21 -0.0002901904507518325 -0.0009590209665939347 -2.2829063208466918e-05 3.2769807240499107e-05 -0.0002901904507518325 0.0009590209665939347 0.0071943084513416454 -6.866063624586114e-25 5.057192789518413e-06 -1.3042176185963506e-05 -2.2829063208466918e-05 -3.2769807240499107e-05 5.0571927895184134e-06 1.3042176185963506e-05 0.03579617422937513 -2.2137830913221683e-23
0 0.125 0 0.007346679079026488 1.3195936608852238e-22 -9.62987039768844e-05 0.00010529175581623344 -0.00015942525880973237 0.0003000475700581478 -9.62987039768844e-05 -0.00010529175581623348 0.03276765638483164 4.487903772831541e-21 -0.009130664638231194 -1.3815755574196231e-05 -0.00015942525880973237 -0.0003000475700581478 -0.009130664638231194 1.381575557419623e-05 0.01024883872069653 7.059723451298497e-22
0 0.125 0.125 0.015577226632231989 0 8.930251333020277e-05 -0.0002756470973681109 -0.00011430091514617355 0.000329394513064728 8.930251333020277e-05 0.0002756470973681109 0.027158710198968695 0 0.00794991008880874 -8.597292852955577e-06 -0.00011430091514617355 -0.00032939451306472796 0.00794991008880874 8.597292852955577e-06 0.021683390877899108 0
0 0.125 0.25 0.03412294178038826 0 0.0023904198020468833 0.0002858794692623123 -0.0007340676327915273 -0.00011161233426735007 0.0023904198020468833 -0.0002858794692623123 0.04047392696892435 0 0.015041674809933188 -2.866411486906555e-05 -0.0007340676327915273 0.00011161233426735007 0.015041674809933188 2.866411486906555e-05 0.08053911179301658 1.6875884914434491e-21
0 0.125 0.375 0.05025660102247519 1.0996613840710198e-23 -0.0005164885023603634 1.0591412843575848e-05 6.372223502812116e-05 0.00017999370663204073 -0.0005164885023603634 -1.0591412843575848e-05 0.05838776115784558 3.481506955195535e-22 0.010144473026614786 3.6388306968107486e-05 6.372223502812116e-05 -0.00017999370663204073 0.010144473026614786 -3.6388306968107486e-05 0.13991891270383802 -1.2733439681812366e-21
0 0.125 0.5 0.05134197545638307 0 -0.00018654774708103288 4.492982734429816e-05 -7.795883091667305e-05 -5.831264006653162e-06 -0.00018654774708103288 -4.492982734429816e-05 0.07359585682999163 3.51542457578809e-22 0.0029871304394432155 0.0001189476917026851 -7.795883091667305e-05 5.831264006653162e-06 0.0029871304394432155 -0.0001189476917026851 0.183028735914866 5.447176673195796e-22
0 0.125 0.625 0.04633762203812544 -1.3745767300887748e-24 1.1009896698889397e-05 -6.86166432059284e-05 1.1261284336279166e-05 -1.455333242178299e-05 1.1009896698889397e-05 6.86166432059284e-05 0.07030126813478958 0 -0.002229258561419631 -1.5548614925937208e-05 1.1261284336279166e-05 1.455333242178299e-05 -0.002229258561419631 1.5548614925937208e-05 0.17112124009446944 -5.95183319887274e-23
0 0.125 0.75 0.02877350570776862 5.498306920355099e-24 -2.3320459204254053e-05 -0.00010184374967980029 3.302040783237479e-05 0.00011513312087869584 -2.3320459204254056e-05 0.00010184374967980029 0.067950347647343 0 -0.01029602457762879 -9.990108372417453e-05 3.302040783237479e-05 -0.00011513312087869584 -0.01029602457762879 9.990108372417453e-05 0.13322384453279995 0
0 0.125 0.875 0.01194985535217988 6.872883650443874e-25 -6.39540861406652e-05 -6.006687752656738e-05 -1.910118831411616e-05 -1.520017191863357e-05 -6.39540861406652e-05 6.006687752656738e-05 0.0457185146394981 -8.788561439470226e-23 -0.016048199008104697 2.127544892146189e-06 -1.9101188314116165e-05 1.520017191863357e-05 -0.016048199008104697 -2.127544892146189e-06 0.05727390353543994 1.066783927621609e-22
0 0.25 0 0.02346100868319816 -1.7594582145136317e-22 -0.00037816469486163644 0.0002296106869162977 -0.00032901783717292465 0.0008571614109567683 -0.0003781646948616365 -0.0002296106869162977 0.08929630680071442 0 -0.023932669527414654 2.6182863928322115e-05 -0.00032901783717292465 -0.0008571614109567683 -0.023932669527414654 -2.6182863928322115e-05 0.03046598834468742 -2.4080415659728288e-21
0 0.25 0.125 0.031994221984204686 0 -1.8666612271013783e-05 -3.939363785237448e-07 0.0007901044945025383 0.0005957950193155455 -1.8666612271013783e-05 3.939363785237448e-07 0.09207010056249543 0 -0.0010333441545787578 9.087962182283776e-05 0.0007901044945025383 -0.0005957950193155455 -0.0010333441545787578 -9.087962182283776e-05 0.0319815120791497 -2.8238893805193987e-21
0 0.25 0.25 0.04641936474370892 3.5189164290272634e-22 -0.00014894698511705635 0.0006182263652926435 4.5832742758612974e-05 -0.0010036536013290904 -0.00014894698511705635 -0.0006182263652926435 0.08445748171350778 9.317063431160844e-22 0.02454924992368732 6.762605015114037e-05 4.5832742758612974e-05 0.0010036536013290904 0.02454924992368732 -6.762605015114037e-05 0.06775875263393766 0
0 0.25 0.375 0.0662382582678204 8.591104563054842e-26 -0.00013601862939008067 -0.00018686151263947118 0.00032796954059615297 2.3669349472203752e-07 -0.00013601862939008067 0.00018686151263947118 0.09828229450248824 6.959839336055847e-23 0.026059258345762892 5.793860072898635e-05 0.000327969540596153 -2.3669349472203752e-07 0.026059258345762892 -5.793860072898635e-05 0.11415113649150477 0
0 0.25 0.5 0.07742402122575959 0 -0.00024951395505993227 -0.0002178395279397425 0.00024794648292391735 3.8266520984821327e-05 -0.00024951395505993227 0.0002178395279397425 0.12346773602638583 0 0.016412328879896892 2.40081836852962e-05 0.00024794648292391735 -3.8266520984821327e-05 0.016412328879896892 -2.40081836852962e-05 0.16419170954106727 -4.383644734674616e-22
0 0.25 0.625 0.06216794304754345 -1.3423600879773191e-27 -8.346599101447416e-07 6.445019993330582e-06 -4.6690902731206656e-05 -4.848966426030844e-05 -8.346599101447416e-07 -6.445019993330582e-06 0.12155960685441143 -1.406169830315236e-21 0.0019068097539008033 0.0006646162699281754 -4.6690902731206656e-05 4.848966426030844e-05 0.0019068097539008033 -0.0006646162699281754 0.1854153345759753 -4.367312105824496e-24
0 0.25 0.75 0.05085309148406757 0 6.15597583298081e-05 -6.515708855184729e-05 -0.00022195760881786182 2.6278636557947244e-05 6.15597583298081e-05 6.515708855184729e-05 0.12698900169604024 0 -0.008111658983918767 0.00011865760512282624 -0.00022195760881786182 -2.6278636557947244e-05 -0.008111658983918767 -0.00011865760512282624 0.13487533570221452 0
0 0.25 0.875 0.02946805276167092 0 3.420873833222819e-05 6.814033905129616e-06 -2.850893817198539e-06 0.00014226422298977006 3.420873833222819e-05 -6.814033905129616e-06 0.1051063487115504 1.1543850196625912e-20 -0.02423234316532137 -0.0002731416779648956 -2.850893817198539e-06 -0.00014226422298977006 -0.02423234316532137 0.0002731416779648956 0.07347551693010741 0
0 0.375 0 0.04151044839046206 -1.7594582145136315e-21 -0.0003658277248955796 -0.0006040051083931288 -0.0002313079133793746 -0.001497939320246876 -0.0003658277248955796 0.0006040051083931288 0.13043128434753767 -2.2221140128161437e-21 -0.0321139571035154 -1.7809516129467505e-05 -0.0002313079133793746 0.0014979393202468763 -0.0321139571035154 1.780951612946751e-05 0.051424156121556326 -1.4119446902596994e-21
0 0.375 0.125 0.05115105878502071 0 5.33964708664485e-05 -0.00010534412870999511 2.8851036661138798e-05 -0.0002546211069588937 5.33964708664485e-05 0.00010534412870999511 0.1382430447575579 0 -0.017757977808329262 4.3698064456435944e-05 2.8851036661138798e-05 0.0002546211069588937 -0.017757977808329262 -4.3698064456435944e-05 0.06271565503125767 7.059723451298497e-22
0 0.375 0.25 0.059925391860185924 1.0996613840710198e-23 -3.926988683520624e-05 -0.0001940567184170681 0.0003310384593065692 0.0005125534698104122 -3.926988683520625e-05 0.0001940567184170681 0.13233825190611612 -5.718914351703678e-22 0.015743547121628815 -2.704437267380117e-05 0.0003310384593065692 -0.0005125534698104122 0.015743547121628815 2.704437267380117e-05 0.08731595369107326 0
0 0.375 0.375 0.07769174675322568 -2.111349857416358e-21 -0.0011285193066363545 -0.0004541201953525109 0.0018861779890422892 0.0006279979837026565 -0.0011285193066363545 0.0004541201953525108 0.13644548682069646 -2.431762443607069e-21 0.04666635588924198 -3.586626686470888e-05 0.0018861779890422892 -0.0006279979837026565 0.04666635588924198 3.586626686470888e-05 0.10439561245771463 0
0 0.375 0.5 0.07826316115507728 -1.6494920761065297e-23 6.759847583664308e-05 -8.717613375089912e-05 -3.269148368786236e-05 -0.00016597396198243496 6.759847583664308e-05 8.717613375089912e-05 0.1482108307849893 0 0.03062517272657629 -2.5197186381469733e-05 -3.2691483687862355e-05 0.00016597396198243496 0.03062517272657629 2.5197186381469733e-05 0.13588603135756075 7.059723451298497e-22
0 0.375 0.625 0.07528769129207351 -5.498306920355099e-24 0.0002470387357738897 -7.121353473283708e-05 -0.0001707234047297534 -3.520182908125442e-05 0.0002470387357738897 7.121353473283708e-05 0.15583219251491442 -4.956067181465591e-23 0.010981740250189111 0.00012686621900490262 -0.0001707234047297534 3.520182908125442e-05 0.010981740250189111 -0.00012686621900490262 0.15173733161137937 0
0 0.375 0.75 0.06599579750787508 -1.0996613840710198e-23 0.00011960568654361084 -9.988815131392815e-05 7.143609527835735e-05 1.879316231489767e-05 0.00011960568654361084 9.988815131392815e-05 0.16856403298400652 3.711356075021862e-21 -0.014095451848734758 -0.00017268844833647073 7.143609527835735e-05 -1.8793162314897665e-05 -0.014095451848734758 0.00017268844833647073 0.1338865173973818 0
0 0.375 0.875 0.046941672970054284 5.498306920355099e-24 -2.2752037265787957e-05 0.00018972702438613782 4.098743399417442e-05 -6.42756707313493e-05 -2.2752037265787954e-05 -0.00018972702438613782 0.15675573448168964 0 -0.03399503655119334 0.00011017627356931656 4.098743399417442e-05 6.42756707313493e-05 -0.03399503655119334 -0.00011017627356931656 0.07999544584200573 2.8212094028227674e-21
0 0.5 0 0.045121059593472866 0 -0.00013463474155404125 0 0.0006706985465390475 0 -0.0001346347415540412 0 0.163061554831103 0 -0.041632976767713555 0 0.0006706985465390475 0 -0.041632976767713555 0 0.060551485597825125 0
0 0.5 0.125 0.04880627475228307 1.202754638827678e-24 -0.00013538109258116608 -1.0639844907379448e-06 -0.00018943441555915058 -3.2683636341070878e-06 -0.00013538109258116608 1.0639844907379448e-06 0.16539529581395723 0 -0.02759466383852395 2.614977705228529e-05 -0.00018943441555915058 3.2683636341070878e-06 -0.02759466383852395 -2.614977705228529e-05 0.08995911422053597 -7.0782337262883705e-22
0 0.5 0.25 0.07063893108924757 0 -7.238569271410158e-06 6.554770253983126e-05 -0.00013978475662840772 1.3334718526641276e-06 -7.238569271410158e-06 -6.554770253983126e-05 0.1603366292231748 -5.246725229300428e-23 -8.319846158667719e-05 -0.00044558319472062455 -0.00013978475662840772 -1.3334718526641276e-06 -8.319846158667719e-05 0.00044558319472062455 0.11125101283136375 -4.4123271570615605e-23
0 0.5 0.375 0.08574321850565274 0 -0.0003955401604046047 0.00010300906160715742 8.473875500215213e-05 -0.0003240352544166182 -0.0003955401604046047 -0.00010300906160715742 0.15621668089365126 0 0.03431373875937176 -0.00014438407675235814 8.473875500215213e-05 0.0003240352544166182 0.03431373875937176 0.00014438407675235814 0.12132308551540966 -5.6477787610387974e-21
0 0.5 0.5 0.09099077811912001 0 -0.0015395573239605454 0 0.00248882634298567 0 -0.0015395573239605454 0 0.14229080920101578 0 0.03968852132824403 0 0.00248882634298567 0 0.03968852132824403 0 0.11506886933176064 0
0 0.5 0.625 0.08574321850565274 0 -0.0003955401604046047 -0.00010300906160715742 8.473875500215213e-05 0.0003240352544166182 -0.0003955401604046047 0.00010300906160715742 0.15621668089365126 0 0.03431373875937176 0.00014438407675235814 8.473875500215213e-05 -0.0003240352544166182 0.03431373875937176 -0.00014438407675235814 0.12132308551540966 5.6477787610387974e-21
0 0.5 0.75 0.07063893108924757 0 -7.238569271410158e-06 -6.554770253983126e-05 -0.00013978475662840772 -1.3334718526641276e-06 -7.238569271410158e-06 6.554770253983126e-05 0.1603366292231748 5.246725229300428e-23 -8.319846158667719e-05 0.00044558319472062455 -0.00013978475662840772 1.3334718526641276e-06 -8.319846158667719e-05 -0.00044558319472062455 0.11125101283136375 4.4123271570615605e-23
0 0.5 0.875 0.04880627475228307 -1.202754638827678e-24 -0.00013538109258116608 1.0639844907379448e-06 -0.00018943441555915058 3.2683636341070878e-06 -0.00013538109258116608 -1.0639844907379448e-06 0.16539529581395723 0 -0.02759466383852395 -2.614977705228529e-05 -0.00018943441555915058 -3.2683636341070878e-06 -0.02759466383852395 2.614977705228529e-05 0.08995911422053597 7.0782337262883705e-22
0 0.625 0 0.04151044839046206 1.7594582145136315e-21 -0.0003658277248955796 0.0006040051083931288 -0.0002313079133793746 0.001497939320246876 -0.0003658277248955796 -0.0006040051083931288 0.13043128434753767 2.2221140128161437e-21 -0.0321139571035154 1.7809516129467505e-05 -0.0002313079133793746 -0.0014979393202468763 -0.0321139571035154 -1.780951612946751e-05 0.051424156121556326 1.4119446902596994e-21
0 0.625 0.125 0.046941672970054284 -5.498306920355099e-24 -2.2752037265787957e-05 -0.00018972702438613782 4.098743399417442e-05 6.42756707313493e-05 -2.2752037265787954e-05 0.00018972702438613782 0.15675573448168964 0 -0.03399503655119334 -0.00011017627356931656 4.098743399417442e-05 -6.42756707313493e-05 -0.03399503655119334 0.00011017627356931656 0.07999544584200573 -2.8212094028227674e-21
0 0.625 0.25 0.06599579750787508 1.0996613840710198e-23 0.00011960568654361084 9.988815131392815e-05 7.143609527835735e-05 -1.879316231489767e-05 0.00011960568654361084 -9.988815131392815e-05 0.16856403298400652 -3.711356075021862e-21 -0.014095451848734758 0.00017268844833647073 7.143609527835735e-05 1.8793162314897665e-05 -0.014095451848734758 -0.00017268844833647073 0.1338865173973818 0
0 0.625 0.375 0.07528769129207351 5.498306920355099e-24 0.0002470387357738897 7.121353473283708e-05 -0.0001707234047297534 3.520182908125442e-05 0.0002470387357738897 -7.121353473283708e-05 0.15583219251491442 4.956067181465591e-23 0.010981740250189111 -0.00012686621900490262 -0.0001707234047297534 -3.520182908125442e-05 0.010981740250189111 0.00012686621900490262 0.15173733161137937 0
